TICKER;PRECO;DY;P/L;P/VP;P/ATIVOS;MARGEM BRUTA;MARGEM EBIT;MARG. LIQUIDA;P/EBIT;EV/EBIT;DIVIDA LIQUIDA / EBIT;DIV. LIQ. / PATRI.;PSR;P/CAP. GIRO;P. AT CIR. LIQ.;LIQ. CORRENTE;ROE;ROA;ROIC;PATRIMONIO / ATIVOS;PASSIVOS / ATIVOS;GIRO ATIVOS;CAGR RECEITAS 5 ANOS;CAGR LUCROS 5 ANOS; LIQUIDEZ MEDIA DIARIA; VPA; LPA; PEG Ratio; VALOR DE MERCADO
QVQP3B;0,00;;0,00;0,00;0,00;;;;0,00;0,37;0,37;-0,94;;0,00;;;-228,30;-228,30;-252,83;1,00;0,00;0,00;;;;0,00;0,00;0,00;0,00
RADL3;29,05;1,07;47,63;9,14;2,73;30,24;6,56;3,44;25,00;26,00;0,95;0,35;1,64;16,66;-6,54;1,39;19,19;5,74;23,19;0,30;0,70;1,67;17,08;15,44;195.765.459,52;3,18;0,61;1,04;49.994.009.520,00
RAIL3;22,50;0,29;63,70;2,73;0,92;32,88;32,30;6,54;12,89;16,41;3,53;0,75;4,16;11,01;-1,14;1,76;4,29;1,44;9,60;0,34;0,66;0,22;10,60;;249.984.799,34;8,24;0,35;-0,08;41.662.948.033,77
RAIZ4;3,97;5,28;16,84;1,79;0,37;6,21;3,29;0,99;5,08;8,97;3,90;1,38;0,17;15,50;-0,64;1,06;10,66;2,19;11,60;0,21;0,79;2,20;;;81.691.889,28;2,21;0,24;-0,75;40.995.937.556,64
RANI3;8,60;8,71;6,07;1,79;0,59;47,57;33,25;20,71;3,78;5,22;1,43;0,68;1,26;2,20;-1,00;2,93;29,47;9,75;13,69;0,33;0,67;0,47;14,44;;8.805.523,17;4,81;1,42;2,50;2.123.617.329,78
RANI4;5,50;;3,88;1,14;0,38;47,57;33,25;20,71;2,42;5,22;1,43;0,68;0,80;1,41;-0,64;2,93;29,47;9,75;13,69;0,33;0,67;0,47;14,44;;;4,81;1,42;1,60;2.123.617.329,78
RAPT3;9,81;5,13;6,97;1,13;0,26;23,93;11,37;4,09;2,51;5,39;2,58;1,17;0,29;0,82;-0,61;2,18;16,29;3,70;11,36;0,23;0,68;0,90;30,59;58,26;145.894,79;8,64;1,41;-0,21;3.625.605.445,10
RAPT4;11,72;4,29;8,32;1,36;0,31;23,93;11,37;4,09;3,00;5,39;2,58;1,17;0,34;0,98;-0,73;2,18;16,29;3,70;11,36;0,23;0,68;0,90;30,59;58,26;29.125.731,45;8,64;1,41;-0,25;3.625.605.445,10
RCSL3;1,79;;-34,48;463,58;6,93;11,58;7,76;-17,89;79,54;49,06;-0,20;-1,16;6,17;49,99;-15,22;1,34;-1.344,46;-20,10;581,73;0,01;0,99;1,12;362,53;;5.196.817,90;0,00;-0,05;-0,05;282.202.999,72
RCSL4;0,77;;-14,83;199,42;2,98;11,58;7,76;-17,89;34,22;49,06;-0,20;-1,16;2,65;21,50;-6,55;1,34;-1.344,46;-20,10;581,73;0,01;0,99;1,12;362,53;;505.972,17;0,00;-0,05;-0,02;282.202.999,72
RDNI3;6,64;2,17;14,40;0,45;0,13;24,14;8,65;3,03;5,05;16,17;11,13;1,00;0,44;1,13;-0,19;1,54;3,15;0,90;2,79;0,29;0,71;0,30;18,15;;46.375,00;14,64;0,46;0,09;290.631.525,12
RDOR3;32,85;0,93;59,13;3,41;0,81;20,26;13,73;4,40;18,94;19,53;0,70;0,13;2,60;2,95;-1,47;2,51;5,77;1,36;6,91;0,24;0,75;0,31;;;139.713.460,97;9,62;0,56;-5,90;74.791.188.915,30
RECV3;18,29;5,79;5,64;1,31;0,78;45,09;38,25;31,79;4,69;4,42;-0,26;-0,07;1,79;-24,40;-0,99;0,87;23,23;13,78;22,53;0,59;0,41;0,43;;;47.540.657,17;13,96;3,24;0,09;5.353.869.798,20
REDE3;6,08;11,66;9,63;3,46;0,50;28,71;22,19;8,91;3,86;6,76;2,89;2,59;0,86;8,18;-0,69;1,28;35,89;5,18;17,29;0,14;0,79;0,58;10,99;64,32;48.119,86;1,76;0,63;-0,66;12.830.766.113,92
RENT3;67,88;1,86;36,27;3,22;1,01;34,32;23,82;8,45;12,86;18,61;5,73;1,43;3,06;-188,08;-1,23;0,97;8,87;2,79;8,47;0,31;0,69;0,33;24,03;29,61;486.632.422,52;21,09;1,87;-3,29;67.233.411.958,60
RLOG3;23,08;;82,76;4,26;0,23;34,71;29,67;1,85;5,17;12,09;6,92;5,71;1,53;1,49;-0,31;2,64;5,15;0,28;5,46;0,05;0,71;0,15;50,58;4,37;;5,41;0,28;-2,42;10.691.215.482,28
RNEW11;4,56;;0,47;0,42;0,14;29,51;418,49;331,34;0,38;1,33;0,96;1,08;1,57;-1,31;-0,14;0,21;88,97;28,97;52,92;0,33;0,67;0,09;-22,41;;55.442,41;10,80;9,61;0,00;379.215.613,12
RNEW3;1,50;;0,47;0,42;0,14;29,51;418,49;331,34;0,37;1,33;0,96;1,08;1,55;-1,29;-0,14;0,21;88,97;28,97;52,92;0,33;0,67;0,09;-22,41;;142.383,07;3,60;3,20;0,00;379.215.613,12
RNEW4;1,50;;0,47;0,42;0,14;29,51;418,49;331,34;0,37;1,33;0,96;1,08;1,55;-1,29;-0,14;0,21;88,97;28,97;52,92;0,33;0,67;0,09;-22,41;;176.081,41;3,60;3,20;0,00;379.215.613,12
ROMI3;18,57;5,34;7,47;1,50;0,75;32,50;17,85;14,09;5,89;7,72;1,83;0,46;1,05;2,34;-1,93;2,10;20,09;10,04;12,06;0,50;0,50;0,71;18,80;42,41;9.349.177,07;12,38;2,49;2,23;1.647.791.215,65
RPAD3;7,45;0,01;9,63;0,58;0,58;;;;10,77;9,50;-1,04;-0,06;;10,86;-0,62;19,93;6,07;6,05;5,30;1,00;0,00;0,00;;8,52;2.122,20;12,75;0,77;0,04;617.348.181,10
RPAD5;7,10;8,08;9,18;0,56;0,56;;;;10,26;9,50;-1,04;-0,06;;10,35;-0,59;19,93;6,07;6,05;5,30;1,00;0,00;0,00;;8,52;9.562,50;12,75;0,77;0,04;617.348.181,10
RPAD6;6,77;0,01;8,75;0,53;0,53;;;;9,78;9,50;-1,04;-0,06;;9,87;-0,56;19,93;6,07;6,05;5,30;1,00;0,00;0,00;;8,52;8.789,31;12,75;0,77;0,04;617.348.181,10
RPMG3;2,01;;-0,15;-0,04;0,03;-11,88;-18,63;-19,13;-0,15;-0,41;-0,25;;0,03;-0,04;-0,42;0,57;-23,61;-18,05;24,39;-0,76;1,77;0,94;25,45;;54.158,55;-56,95;-13,45;0,00;138.767.839,45
RRRP3;32,13;;16,96;1,80;0,97;45,02;10,71;23,66;37,48;38,88;1,74;0,08;4,01;28,34;-1,19;1,22;10,58;5,69;-2,55;0,54;0,45;0,24;118,19;;220.919.325,34;17,89;1,89;-0,06;7.635.935.738,01
RSID3;3,69;;-0,22;-0,06;0,11;51,02;497,47;590,52;-0,26;-2,41;-2,15;;;-0,07;-0,25;0,25;-28,90;-49,96;53,36;-1,73;2,73;-0,08;;;215.106,62;-57,85;-16,72;-0,02;73.800.000,00
RSUL3;0,00;;0,00;0,00;0,00;38,41;27,22;17,50;0,00;1,12;-0,36;-0,24;0,00;0,00;0,00;2,28;43,25;20,04;45,41;0,46;0,54;1,15;26,29;13,12;;26,49;11,46;0,00;156.170.821,64
RSUL4;63,99;4,55;5,58;2,42;1,12;38,41;27,22;17,50;3,59;1,12;-0,36;-0,24;0,98;3,80;-2,35;2,28;43,25;20,04;45,41;0,46;0,54;1,15;26,29;13,12;177.077,29;26,49;11,46;0,23;156.170.821,64
SANB11;30,63;5,80;9,90;1,03;0,11;17,98;10,05;12,22;12,03;12,03;;;1,21;;-0,11;;10,35;1,13;;0,11;0,89;0,09;10,04;5,38;45.177.323,07;29,88;3,09;-0,46;114.765.017.735,56
SANB3;14,33;5,90;9,27;0,96;0,10;17,98;10,05;12,22;11,26;12,03;;;1,13;;-0,11;;10,35;1,13;;0,11;0,89;0,09;10,04;5,38;1.503.157,00;14,94;1,55;-0,43;114.765.017.735,56
SANB4;16,30;5,71;10,54;1,09;0,12;17,98;10,05;12,22;12,81;12,03;;;1,29;;-0,12;;10,35;1,13;;0,11;0,89;0,09;10,04;5,38;1.769.858,86;14,94;1,55;-0,49;114.765.017.735,56
SAPR11;21,59;6,71;5,53;0,72;0,38;58,36;32,27;20,61;3,54;5,65;2,15;0,44;1,14;7,20;-0,45;1,55;12,95;6,88;10,06;0,53;0,47;0,33;7,96;11,44;24.430.679,86;30,13;3,90;-1,54;6.464.937.210,28
SAPR3;4,18;6,42;5,36;0,69;0,37;58,36;32,27;20,61;3,42;5,65;2,15;0,44;1,10;6,97;-0,43;1,55;12,95;6,88;10,06;0,53;0,47;0,33;7,96;11,44;1.234.240,00;6,03;0,78;-1,49;6.464.937.210,28
SAPR4;4,34;6,80;5,56;0,72;0,38;58,36;32,27;20,61;3,55;5,65;2,15;0,44;1,15;7,24;-0,45;1,55;12,95;6,88;10,06;0,53;0,47;0,33;7,96;11,44;7.914.739,62;6,03;0,78;-1,55;6.464.937.210,28
SBFG3;12,87;1,06;16,57;1,32;0,38;47,84;6,51;2,96;7,54;10,76;3,29;0,58;0,49;2,15;-0,78;1,53;7,97;2,29;10,17;0,29;0,71;0,77;26,04;-4,54;28.831.100,90;9,75;0,78;-0,25;3.108.286.720,88
SBSP3;54,94;2,32;12,98;1,34;0,66;34,94;21,43;12,64;7,66;10,81;3,22;0,56;1,64;156,49;-0,74;1,04;10,30;5,08;8,33;0,49;0,51;0,40;8,59;2,80;150.817.169,66;41,08;4,23;3,33;37.210.277.268,36
SCAR3;20,00;;-25,46;0,77;0,32;52,96;36,16;-8,53;6,01;15,07;9,10;1,17;2,17;2,43;-0,40;2,83;-3,04;-1,26;5,52;0,41;0,58;0,15;-6,96;;247.882,90;25,86;-0,79;-0,03;1.148.972.648,10
SEDU3;23,80;;-13,36;15,00;1,53;48,36;-15,73;-25,77;-21,89;-27,94;-6,05;4,15;3,44;57,90;-2,27;1,09;-112,29;-11,46;-13,15;0,10;0,90;0,44;12,49;;;1,59;-1,78;0,01;6.238.667.820,00
SEER3;4,72;;-2,62;0,50;0,18;49,21;-0,47;-13,49;-74,65;-135,43;-61,89;0,42;0,35;3,49;-0,23;1,32;-19,20;-6,89;-0,97;0,36;0,64;0,51;6,36;;3.421.364,34;9,39;-1,80;0,00;598.555.254,00
SEQL3;1,61;;-1,46;0,55;0,12;16,71;1,12;-9,11;11,92;58,66;46,82;2,16;0,13;2,80;-0,17;1,15;-37,61;-7,92;-0,09;0,21;0,79;0,87;;;11.279.630,00;2,93;-1,10;0,00;225.123.220,80
SGPS3;3,19;;-0,35;0,26;0,05;24,22;-7,26;-31,40;-1,52;-9,17;-7,63;1,32;0,11;2,30;-0,09;1,07;-75,00;-15,48;-6,85;0,21;0,79;0,49;-5,73;;1.624.680,31;12,12;-9,09;0,00;161.500.000,00
SHOW3;2,85;;-34,67;1,47;0,30;23,24;10,70;-1,41;4,55;2,65;-1,93;-0,63;0,49;2,92;-1,03;1,17;-4,25;-0,87;15,65;0,20;0,79;0,62;-12,84;;1.001.587,38;1,93;-0,08;0,39;193.474.245,23
SHUL3;111,89;0,23;129,94;34,80;16,79;27,66;19,05;14,36;98,00;45,20;0,27;0,10;18,67;44,47;-48,38;2,37;26,78;12,92;19,30;0,48;0,52;0,90;24,97;50,30;;3,22;0,86;2,54;18.333.353.661,56
SHUL4;6,14;4,64;7,13;1,91;0,92;27,66;19,05;14,36;5,38;45,20;0,27;0,10;1,02;2,44;-2,65;2,37;26,78;12,92;19,30;0,48;0,52;0,90;24,97;50,30;2.359.506,03;3,22;0,86;0,14;18.333.353.661,56
SIMH3;10,11;1,56;28,58;2,91;0,14;29,92;19,46;1,09;1,60;7,23;5,63;10,25;0,31;0,99;-0,21;1,82;10,19;0,50;11,35;0,05;0,90;0,46;27,43;;30.165.437,83;3,47;0,35;-0,42;8.467.919.880,90
SLCE3;35,56;8,28;7,60;1,54;0,50;30,76;23,59;11,58;3,73;4,97;1,25;0,52;0,88;2,42;-0,96;1,78;20,34;6,64;19,01;0,33;0,65;0,57;34,00;24,39;66.226.467,55;23,02;4,68;-0,28;8.046.602.459,00
SLED3;7,28;;0,66;-0,19;0,71;45,54;210,83;124,35;0,39;0,45;0,37;;0,82;-0,52;-0,95;0,15;-29,31;108,25;-61,12;-3,69;4,69;0,87;-45,03;;11.758,41;-37,75;11,06;0,01;15.108.914,26
SLED4;1,15;;0,10;-0,03;0,11;45,54;210,83;124,35;0,06;0,45;0,37;;0,13;-0,08;-0,15;0,15;-29,31;108,25;-61,12;-3,69;4,69;0,87;-45,03;;55.259,52;-37,75;11,06;0,00;15.108.914,26
SMFT3;20,96;;146,68;2,83;0,99;31,76;14,50;5,81;58,83;61,89;3,03;0,15;8,53;9,18;-1,36;1,64;1,93;0,67;2,45;0,35;0,65;0,12;31,49;;75.018.753,76;7,41;0,14;-1,28;12.293.500.800,33
SMLS3;22,40;;10,78;4,09;1,02;85,18;41,42;39,07;10,17;9,93;-0,24;-0,10;4,21;18,78;-2,54;1,10;37,96;9,43;24,47;0,25;0,75;0,24;;;;5,47;2,08;-0,33;2.781.160.547,20
SMTO3;37,81;3,00;12,29;2,31;0,71;34,59;35,22;17,30;6,04;9,22;3,17;1,22;2,13;3,98;-1,07;2,11;18,82;5,78;12,87;0,31;0,69;0,33;16,99;30,86;71.714.806,97;16,35;3,08;-0,48;13.399.328.802,65
SNSY3;6,00;;-0,15;-0,03;0,10;20,75;1,49;-37,13;3,62;16,47;9,95;;0,05;-2,81;-0,23;0,94;-17,30;-66,64;-0,72;-3,85;4,89;1,79;16,67;;16.441,88;-238,80;-41,30;0,00;83.377.058,40
SNSY5;3,64;;-0,09;-0,02;0,06;20,75;1,49;-37,13;2,20;16,47;9,95;;0,03;-1,70;-0,14;0,94;-17,30;-66,64;-0,72;-3,85;4,89;1,79;16,67;;34.257,78;-238,80;-41,30;0,00;83.377.058,40
SNSY6;13,33;;-0,32;-0,06;0,22;20,75;1,49;-37,13;8,04;16,47;9,95;;0,12;-6,23;-0,51;0,94;-17,30;-66,64;-0,72;-3,85;4,89;1,79;16,67;;;-238,80;-41,30;0,00;83.377.058,40
SOJA3;11,02;0,75;8,21;1,61;0,78;12,05;9,24;8,67;7,70;7,99;0,29;0,06;0,71;2,11;-2,27;2,28;19,58;9,49;11,89;0,48;0,41;1,09;53,23;;3.002.331,62;6,85;1,34;0,30;1.290.886.392,52
SOMA3;11,28;0,90;25,92;1,19;0,82;57,08;9,39;6,76;18,66;20,67;2,07;0,13;1,75;4,98;-1,20;2,08;4,57;3,17;4,73;0,69;0,31;0,47;36,69;33,75;123.797.616,21;9,51;0,44;6,03;8.828.407.946,25
SOND3;46,01;12,04;6,74;1,70;1,12;41,93;16,06;11,02;4,63;1,93;-1,40;-0,51;0,74;2,88;-2,89;2,72;25,15;16,58;18,03;0,66;0,34;1,50;23,50;39,24;;27,14;6,82;0,36;81.434.435,00
SOND5;40,00;15,24;5,86;1,47;0,97;41,93;16,06;11,02;4,02;1,93;-1,40;-0,51;0,65;2,51;-2,51;2,72;25,15;16,58;18,03;0,66;0,34;1,50;23,50;39,24;5.521,67;27,14;6,82;0,31;81.434.435,00
SOND6;26,25;23,22;3,85;0,97;0,64;41,93;16,06;11,02;2,64;1,93;-1,40;-0,51;0,42;1,64;-1,65;2,72;25,15;16,58;18,03;0,66;0,34;1,50;23,50;39,24;19.410,00;27,14;6,82;0,20;81.434.435,00
SPRI3;21,72;;-3,32;2,45;2,36;;;;-3,00;-2,46;0,17;-0,14;;4,61;-4,93;66,47;-73,82;-71,18;-81,66;0,96;0,04;0,00;;;;8,86;-6,54;-0,01;48.073.731,88
SPRI5;8,52;;-1,30;0,96;0,93;;;;-1,18;-2,46;0,17;-0,14;;1,81;-1,93;66,47;-73,82;-71,18;-81,66;0,96;0,04;0,00;;;;8,86;-6,54;0,00;48.073.731,88
SPRI6;11,00;;-1,68;1,24;1,20;;;;-1,52;-2,46;0,17;-0,14;;2,34;-2,49;66,47;-73,82;-71,18;-81,66;0,96;0,04;0,00;;;;8,86;-6,54;0,00;48.073.731,88
SPRT3B;76,40;;-78.669,16;-1.731.456,77;33.255,41;;;;2.744,62;2.744,54;-0,08;;;-1.731.456,77;;0,98;-2.200,93;-42,27;-63.085,51;-0,02;1,02;0,00;;;;0,00;0,00;788,93;370.531.748,80
SQIA3;21,58;0,26;320,09;2,96;1,28;42,37;9,07;0,92;32,61;35,69;3,21;0,29;2,96;-23,69;-1,45;0,68;0,92;0,40;4,71;0,43;0,55;0,43;35,51;-4,50;15.506.603,79;7,30;0,07;-4,19;1.889.872.978,28
STBP3;9,25;7,25;20,98;3,73;1,85;44,07;29,66;19,86;14,05;13,66;-0,44;-0,12;4,17;34,27;-2,27;1,41;17,80;8,81;18,13;0,49;0,51;0,44;18,58;;48.430.828,72;2,48;0,44;1,39;8.019.501.024,32
STKF3;0,00;;0,00;0,00;0,00;47,48;40,02;38,30;0,00;2,13;2,13;0,23;0,00;0,00;0,00;2,79;10,25;6,66;5,87;0,65;0,35;0,17;22,63;110,22;;7,41;0,76;0,00;0,00
STTR3;0,00;;0,00;0,00;0,00;31,37;17,25;14,11;0,00;-0,22;-0,22;-0,09;0,00;0,00;0,00;2,46;32,10;17,86;25,38;0,56;0,44;1,27;22,02;;;2,91;0,94;0,00;0,00
SULA11;22,25;0,27;52,23;1,13;0,31;4,25;-3,34;0,83;-12,92;6,54;19,47;-1,71;0,43;0,85;-0,91;2,29;2,17;0,60;-8,72;0,28;0,72;0,73;4,58;-23,56;98.011.165,19;19,64;0,43;-0,94;9.475.042.424,17
SULA3;7,43;0,27;52,32;1,13;0,31;4,25;-3,34;0,83;-12,95;6,54;19,47;-1,71;0,43;0,85;-0,91;2,29;2,17;0,60;-8,72;0,28;0,72;0,73;4,58;-23,56;43.292,81;6,55;0,14;-0,95;9.475.042.424,17
SULA4;7,63;0,26;53,73;1,17;0,32;4,25;-3,34;0,83;-13,30;6,54;19,47;-1,71;0,44;0,88;-0,93;2,29;2,17;0,60;-8,72;0,28;0,72;0,73;4,58;-23,56;90.108,19;6,55;0,14;-0,97;9.475.042.424,17
SUZB3;45,81;3,92;3,31;1,59;0,45;50,63;45,05;35,66;2,62;5,01;2,41;1,46;1,18;2,69;-0,62;2,47;47,95;13,53;20,16;0,28;0,72;0,38;36,49;58,91;322.695.516,55;28,84;13,83;-0,21;60.313.557.363,25
SYNE3;4,02;;-10,07;0,41;0,15;48,49;31,47;-14,50;4,64;9,75;5,13;0,45;1,46;1,64;-0,17;5,32;-4,03;-1,50;2,90;0,37;0,37;0,10;1,23;;1.085.573,38;9,90;-0,40;0,10;612.104.224,45
TAEE11;38,15;10,33;8,70;2,02;0,71;78,71;90,53;60,12;5,78;9,42;3,65;1,28;5,23;6,37;-0,86;2,82;23,28;8,20;13,05;0,35;0,65;0,14;19,43;18,45;80.833.410,86;18,84;4,39;-0,27;13.121.963.367,63
TAEE3;12,69;10,36;8,68;2,02;0,71;78,71;90,53;60,12;5,76;9,42;3,65;1,28;5,22;6,35;-0,86;2,82;23,28;8,20;13,05;0,35;0,65;0,14;19,43;18,45;1.266.783,28;6,28;1,46;-0,27;13.121.963.367,63
TAEE4;12,72;10,33;8,70;2,03;0,71;78,71;90,53;60,12;5,78;9,42;3,65;1,28;5,23;6,37;-0,86;2,82;23,28;8,20;13,05;0,35;0,65;0,14;19,43;18,45;2.535.884,00;6,28;1,46;-0,27;13.121.963.367,63
TASA3;15,30;8,47;5,38;1,85;0,87;43,26;25,18;15,56;3,32;3,49;0,16;0,09;0,84;4,45;-2,34;1,45;34,40;16,14;27,88;0,47;0,53;1,04;29,58;;471.881,41;8,27;2,85;-0,10;1.943.120.078,60
TASA4;15,41;8,41;5,41;1,86;0,87;43,26;25,18;15,56;3,35;3,49;0,16;0,09;0,84;4,48;-2,36;1,45;34,40;16,14;27,88;0,47;0,53;1,04;29,58;;12.522.333,17;8,27;2,85;-0,10;1.943.120.078,60
TCNO3;1,20;;-7,52;-8,40;0,03;;;;-6,81;-34,51;-28,98;;;-0,08;-0,04;0,28;-111,63;-0,45;-3,55;0,00;1,00;0,00;;;4.272,71;-0,14;-0,16;-0,28;6.451.072,50
TCNO4;0,85;;-5,33;-5,95;0,02;;;;-4,82;-34,51;-28,98;;;-0,06;-0,03;0,28;-111,63;-0,45;-3,55;0,00;1,00;0,00;;;12.175,76;-0,14;-0,16;-0,20;6.451.072,50
TCSA3;3,98;;23,93;0,49;0,19;15,62;8,99;3,71;9,89;25,26;15,82;0,79;0,89;0,45;-0,44;3,75;2,06;0,78;1,60;0,38;0,60;0,21;-5,08;;349.830,24;8,07;0,17;-0,22;279.753.074,00
TECN3;3,11;2,64;4,59;0,63;0,35;54,62;16,00;13,62;3,91;4,10;0,23;0,04;0,63;0,71;-0,98;4,69;13,66;7,72;10,61;0,56;0,44;0,57;0,65;;1.346.576,24;4,95;0,68;0,06;218.391.142,20
TEKA3;8,23;;-0,03;0,00;0,00;17,92;-39,58;-58,02;-0,04;-4,82;-4,76;;0,02;0,00;0,00;0,04;-8,03;-14,01;7,54;-1,74;2,74;0,24;15,05;;816,00;-3.881,95;-311,65;0,00;6.786.009,25
TEKA4;16,12;;-0,05;0,00;0,01;17,92;-39,58;-58,02;-0,08;-4,82;-4,76;;0,03;0,00;-0,01;0,04;-8,03;-14,01;7,54;-1,74;2,74;0,24;15,05;;42.926,42;-3.881,95;-311,65;0,00;6.786.009,25
TELB3;17,99;;-46,90;0,92;0,38;-47,57;11,29;-8,86;36,83;9,89;-25,05;-0,63;4,16;1,20;-0,63;5,06;-1,97;-0,81;2,31;0,41;0,59;0,09;36,54;;210.444,97;19,46;-0,38;0,61;1.474.143.278,16
TELB4;13,72;;-35,77;0,71;0,29;-47,57;11,29;-8,86;28,09;9,89;-25,05;-0,63;3,17;0,92;-0,48;5,06;-1,97;-0,81;2,31;0,41;0,59;0,09;36,54;;301.229,82;19,46;-0,38;0,46;1.474.143.278,16
TEND3;8,96;;-1,42;1,38;0,22;12,17;-10,99;-26,45;-3,43;-6,19;-2,78;1,12;0,38;4,73;-0,39;1,12;-97,01;-15,72;-15,66;0,16;0,84;0,59;-17,27;;31.330.187,66;6,49;-6,29;0,00;931.794.116,78
TESA3;48,00;;-13,30;1,62;0,52;15,86;9,39;-7,58;10,73;17,39;6,66;1,01;1,01;-11,10;-0,74;0,86;-12,18;-3,94;3,93;0,32;0,68;0,52;7,32;;;29,64;-3,61;0,83;1.389.696.672,00
TFCO4;12,04;1,56;112,52;32,82;19,46;57,40;21,59;17,03;88,73;14,97;0,22;0,08;19,16;41,67;-72,58;2,76;29,17;17,29;24,54;0,59;0,41;1,02;22,58;24,63;1.614.715,79;0,37;0,11;8,67;1.900.644.217,85
TGMA3;22,70;6,09;8,56;1,87;1,32;20,17;15,06;11,95;6,79;6,43;-0,35;-0,10;1,02;4,35;-2,58;2,68;21,86;15,48;17,29;0,71;0,29;1,30;4,80;11,03;3.337.546,86;12,13;2,65;0,13;1.496.946.112,20
TIET11;12,54;;4,38;2,25;0,46;74,66;61,76;49,46;3,51;7,15;3,64;2,34;2,16;1.031,49;-0,52;1,00;51,45;10,47;13,16;0,20;0,72;0,21;-5,19;23,78;;5,57;2,87;0,02;5.004.795.800,93
TIET3;3,49;;6,09;3,13;0,64;74,66;61,76;49,46;4,88;7,15;3,64;2,34;3,01;1.435,37;-0,72;1,00;51,45;10,47;13,16;0,20;0,72;0,21;-5,19;23,78;;1,11;0,57;0,03;5.004.795.800,93
TIET4;3,51;;6,13;3,15;0,64;74,66;61,76;49,46;4,91;7,15;3,64;2,34;3,03;1.443,59;-0,72;1,00;51,45;10,47;13,16;0,20;0,72;0,21;-5,19;23,78;;1,11;0,57;0,03;5.004.795.800,93
TIMS3;14,64;5,74;21,12;1,41;0,63;50,24;14,46;7,48;10,92;12,73;1,80;0,23;1,58;-10,23;-0,76;0,74;6,65;2,96;8,85;0,45;0,55;0,40;5,81;6,33;89.434.003,86;10,42;0,69;-0,46;35.440.576.386,72
TKNO3;69,63;5,44;5,85;0,76;0,57;21,69;15,82;11,77;4,35;3,03;-0,92;-0,16;0,69;1,53;-1,38;2,68;13,06;9,67;14,73;0,74;0,26;0,82;19,94;;;91,24;11,91;-0,12;186.709.546,63
TKNO4;56,00;7,67;4,70;0,61;0,45;21,69;15,82;11,77;3,50;3,03;-0,92;-0,16;0,55;1,23;-1,11;2,68;13,06;9,67;14,73;0,74;0,26;0,82;19,94;;14.459,33;91,24;11,91;-0,10;186.709.546,63
TOTS3;30,34;1,02;36,52;4,35;1,83;70,50;18,23;13,23;26,50;25,31;-1,19;-0,20;4,83;6,51;-4,28;1,96;11,91;5,01;8,59;0,42;0,55;0,38;11,23;40,71;127.522.784,45;6,98;0,83;0,92;18.725.337.711,54
TOYB3;2,29;;-43,94;-4,97;4,03;24,06;-10,70;-10,96;-45,00;-47,62;-0,63;;4,81;-5,93;-11,89;0,49;-11,31;-9,18;11,93;-0,81;1,81;0,84;-33,11;;;-0,46;-0,05;0,47;71.890.222,22
TOYB4;2,50;;-47,96;-5,43;4,40;24,06;-10,70;-10,96;-49,12;-47,62;-0,63;;5,26;-6,47;-12,98;0,49;-11,31;-9,18;11,93;-0,81;1,81;0,84;-33,11;;;-0,46;-0,05;0,52;71.890.222,22
TPIS3;3,50;;-3,74;0,19;0,05;26,30;17,54;-3,59;0,77;8,68;7,91;1,91;0,13;-0,39;-0,06;0,29;-4,95;-1,43;4,76;0,29;0,71;0,40;-5,55;;258.258,55;18,89;-0,94;0,01;154.000.000,00
TRAD3;1,04;;-2,55;0,58;0,52;40,71;-132,55;-162,03;-3,12;-1,33;1,75;-0,33;4,13;2,20;-0,79;3,16;-22,86;-20,32;-19,11;0,89;0,11;0,13;;;979.956,14;1,78;-0,41;-0,01;288.551.552,14
TRIS3;5,41;2,54;11,80;0,78;0,39;27,61;33,12;10,19;3,63;5,95;2,38;0,51;1,20;0,73;-1,45;3,71;6,64;3,29;11,17;0,50;0,48;0,32;11,47;19,58;3.674.075,55;6,91;0,46;-1,13;992.805.302,16
TRPL3;29,96;3,55;8,00;1,17;0,58;60,18;65,79;43,59;5,30;6,67;1,88;0,41;3,49;5,30;-0,70;3,15;14,59;7,31;12,84;0,50;0,49;0,17;15,07;12,57;52.638,25;25,68;3,75;-0,47;17.855.699.599,44
TRPL4;25,31;4,20;6,76;0,99;0,49;60,18;65,79;43,59;4,48;6,67;1,88;0,41;2,95;4,47;-0,59;3,15;14,59;7,31;12,84;0,50;0,49;0,17;15,07;12,57;44.548.522,31;25,68;3,75;-0,39;17.855.699.599,44
TRPN3;0,71;;0,44;0,54;0,40;100,00;71,70;59,29;0,37;-0,36;-0,72;-1,07;0,26;0,59;-6,13;3,61;122,35;90,00;90,82;0,74;0,26;1,52;-0,48;-0,38;;1,31;1,60;0,00;32.162.716,00
TTEN3;12,52;0,92;10,07;2,17;0,97;15,44;8,11;8,35;10,37;10,69;0,32;0,07;0,84;4,10;-3,15;1,52;21,55;9,62;13,61;0,45;0,55;1,15;;;14.917.298,45;5,77;1,24;0,24;6.238.686.540,44
TUPY3;25,78;4,63;6,47;1,20;0,37;18,67;7,58;5,41;4,62;7,38;2,78;0,72;0,35;1,20;-0,97;2,01;18,48;5,73;10,48;0,31;0,69;1,06;22,39;30,24;20.653.852,52;21,57;3,99;0,07;3.711.128.850,00
